"Name","Bd_Inhibition","Bd_Inhibition_Prior","TaxaID","Dataset","NameNoDSLabel"
"Salamanders:Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;_14",NA,0.5,"Taxon13187","Salamanders","Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;_14"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;_12",NA,0.5,"Taxon13188","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae;_12"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula;polaris;_1",NA,0.5,"Taxon13189","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylorosula;polaris;_1"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS_17;_19",NA,0.5,"Taxon13190","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;env.OPS_17;_19"
"Salamanders:Bacteria;Chloroflexi;_54",NA,0.5,"Taxon13191","Salamanders","Bacteria;Chloroflexi;_54"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_322",NA,0.5,"Taxon13192","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_322"
"Salamanders:Bacteria;_328",NA,0.5,"Taxon13193","Salamanders","Bacteria;_328"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_156",NA,0.5,"Taxon13194","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_156"
"Salamanders:Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;M2PT2-76_termite_group;_3",NA,0.5,"Taxon13195","Salamanders","Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;M2PT2-76_termite_group;_3"
"Salamanders:Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;_2",NA,0.5,"Taxon13196","Salamanders","Bacteria;Actinobacteriota;Actinobacteria;Micromonosporales;Micromonosporaceae;Actinoplanes;_2"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;ADurb.Bin180;_16",NA,0.5,"Taxon13197","Salamanders","Bacteria;Chloroflexi;Anaerolineae;ADurb.Bin180;_16"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_143",NA,0.5,"Taxon13198","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_143"
"Salamanders:Bacteria;Patescibacteria;Parcubacteria;_131",NA,0.5,"Taxon13199","Salamanders","Bacteria;Patescibacteria;Parcubacteria;_131"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_170",NA,0.5,"Taxon13200","Salamanders","Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_170"
"Salamanders:Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_233",NA,0.5,"Taxon13201","Salamanders","Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;_233"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;_11",NA,0.5,"Taxon13202","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;_11"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;_56",NA,0.5,"Taxon13203","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;_56"
"Salamanders:Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;_6",NA,0.5,"Taxon13204","Salamanders","Bacteria;Cyanobacteria;Vampirivibrionia;Vampirovibrionales;_6"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_157",NA,0.5,"Taxon13205","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_157"
"Salamanders:Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;YC-ZSS-LKJ63;_1",NA,0.5,"Taxon13206","Salamanders","Bacteria;Hydrogenedentes;Hydrogenedentia;Hydrogenedentiales;Hydrogenedensaceae;YC-ZSS-LKJ63;_1"
"Salamanders:Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;_143",NA,0.5,"Taxon13207","Salamanders","Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;_143"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_171",NA,0.5,"Taxon13208","Salamanders","Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_171"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_144",NA,0.5,"Taxon13209","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_144"
"Salamanders:Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;_62",NA,0.5,"Taxon13210","Salamanders","Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;_62"
"Salamanders:Bacteria;Chloroflexi;Dehalococcoidia;Napoli-4B-65;_1",NA,0.5,"Taxon13211","Salamanders","Bacteria;Chloroflexi;Dehalococcoidia;Napoli-4B-65;_1"
"Salamanders:Bacteria;_329",NA,0.5,"Taxon13212","Salamanders","Bacteria;_329"
"Salamanders:Bacteria;Chloroflexi;Dehalococcoidia;S085;_23",NA,0.5,"Taxon13213","Salamanders","Bacteria;Chloroflexi;Dehalococcoidia;S085;_23"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;RBG-16-58-14;_49",NA,0.5,"Taxon13214","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;RBG-16-58-14;_49"
"Salamanders:Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;_71",NA,0.5,"Taxon13215","Salamanders","Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;_71"
"Salamanders:Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;_2",NA,0.5,"Taxon13216","Salamanders","Bacteria;Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;_2"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;_12",NA,0.5,"Taxon13217","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylocystis;_12"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter;_9",NA,0.5,"Taxon13218","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria_Incertae_Sedis;Unknown_Family;Acidibacter;_9"
"Salamanders:Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriae_or;Acidobacteriae_fa;Paludibaculum;_15",NA,0.5,"Taxon13219","Salamanders","Bacteria;Acidobacteriota;Acidobacteriae;Acidobacteriae_or;Acidobacteriae_fa;Paludibaculum;_15"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_172",NA,0.5,"Taxon13220","Salamanders","Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_172"
"Salamanders:Bacteria;Chloroflexi;JG30-KF-CM66;_24",NA,0.5,"Taxon13221","Salamanders","Bacteria;Chloroflexi;JG30-KF-CM66;_24"
"Salamanders:Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;_1",NA,0.5,"Taxon13222","Salamanders","Bacteria;Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Crossiella;_1"
"Salamanders:Bacteria;Proteobacteria;_28",NA,0.5,"Taxon13223","Salamanders","Bacteria;Proteobacteria;_28"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_163",NA,0.5,"Taxon13224","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_163"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;_53",NA,0.5,"Taxon13225","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;_53"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;_3",NA,0.5,"Taxon13226","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Belnapia;_3"
"Salamanders:Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Sporobacter;_4",NA,0.5,"Taxon13227","Salamanders","Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Sporobacter;_4"
"Salamanders:Bacteria;Planctomycetota;vadinHA49;_16",NA,0.5,"Taxon13228","Salamanders","Bacteria;Planctomycetota;vadinHA49;_16"
"Salamanders:Bacteria;NB1-j;_14",NA,0.5,"Taxon13229","Salamanders","Bacteria;NB1-j;_14"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_164",NA,0.5,"Taxon13230","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Pedosphaerales;Pedosphaeraceae;_164"
"Salamanders:Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;_29",NA,0.5,"Taxon13231","Salamanders","Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;_29"
"Salamanders:Bacteria;Bacteroidota;_6",NA,0.5,"Taxon13232","Salamanders","Bacteria;Bacteroidota;_6"
"Salamanders:Bacteria;Firmicutes;Clostridia;_12",NA,0.5,"Taxon13233","Salamanders","Bacteria;Firmicutes;Clostridia;_12"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;_36",NA,0.5,"Taxon13234","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Pirellula;_36"
"Salamanders:Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;_10",NA,0.5,"Taxon13235","Salamanders","Bacteria;Verrucomicrobiota;Chlamydiae;Chlamydiales;_10"
"Salamanders:Bacteria;Cyanobacteria;Cyanobacteriia;_19",NA,0.5,"Taxon13236","Salamanders","Bacteria;Cyanobacteria;Cyanobacteriia;_19"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;_54",NA,0.5,"Taxon13237","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;MSBL9;SG8-4;_54"
"Salamanders:Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;_14",NA,0.5,"Taxon13238","Salamanders","Bacteria;Sumerlaeota;Sumerlaeia;Sumerlaeales;Sumerlaeaceae;Sumerlaea;_14"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;_215",NA,0.5,"Taxon13239","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;_215"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Ferritrophicum;_4",NA,0.5,"Taxon13240","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sulfuricellaceae;Ferritrophicum;_4"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;_69",NA,0.5,"Taxon13241","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;_69"
"Salamanders:Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;_13",NA,0.5,"Taxon13242","Salamanders","Bacteria;Cyanobacteria;Cyanobacteriia;Cyanobacteriales;Microcystaceae;_13"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;_9",NA,0.5,"Taxon13243","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1;_9"
"Salamanders:Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;_10",NA,0.5,"Taxon13244","Salamanders","Bacteria;Armatimonadota;Fimbriimonadia;Fimbriimonadales;Fimbriimonadaceae;_10"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;_216",NA,0.5,"Taxon13245","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;_216"
"Salamanders:Bacteria;Proteobacteria;_29",NA,0.5,"Taxon13246","Salamanders","Bacteria;Proteobacteria;_29"
"Salamanders:Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;_23",NA,0.5,"Taxon13247","Salamanders","Bacteria;Chloroflexi;Chloroflexia;Thermomicrobiales;JG30-KF-CM45;_23"
"Salamanders:Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;_5",NA,0.5,"Taxon13248","Salamanders","Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;_5"
"Salamanders:Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;_10",NA,0.5,"Taxon13249","Salamanders","Bacteria;Fibrobacterota;Fibrobacteria;Fibrobacterales;_10"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_145",NA,0.5,"Taxon13250","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Gemmatales;Gemmataceae;_145"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;_8",NA,0.5,"Taxon13251","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;_8"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_62",NA,0.5,"Taxon13252","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_62"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_323",NA,0.5,"Taxon13253","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_323"
"Salamanders:Bacteria;Fibrobacterota;Chitinivibrionia;_9",NA,0.5,"Taxon13254","Salamanders","Bacteria;Fibrobacterota;Chitinivibrionia;_9"
"Salamanders:Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;_16",NA,0.5,"Taxon13255","Salamanders","Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira;_16"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;_9",NA,0.5,"Taxon13256","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Rhodovastum;_9"
"Salamanders:Bacteria;Firmicutes;_29",NA,0.5,"Taxon13257","Salamanders","Bacteria;Firmicutes;_29"
"Salamanders:Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;_41",NA,0.5,"Taxon13258","Salamanders","Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae;Conexibacter;_41"
"Salamanders:Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;_15",NA,0.5,"Taxon13259","Salamanders","Bacteria;Myxococcota;Myxococcia;Myxococcales;Anaeromyxobacteraceae;Anaeromyxobacter;_15"
"Salamanders:Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_158",NA,0.5,"Taxon13260","Salamanders","Bacteria;Planctomycetota;Phycisphaerae;Tepidisphaerales;WD2101_soil_group;_158"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;_4",NA,0.5,"Taxon13261","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;_4"
"Salamanders:Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;_72",NA,0.5,"Taxon13262","Salamanders","Bacteria;Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium;_72"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;_217",NA,0.5,"Taxon13263","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;_217"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;_40",NA,0.5,"Taxon13264","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;_40"
"Salamanders:Bacteria;_331",NA,0.5,"Taxon13265","Salamanders","Bacteria;_331"
"Salamanders:Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;_43",NA,0.5,"Taxon13266","Salamanders","Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;_43"
"Salamanders:Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;_6",NA,0.5,"Taxon13267","Salamanders","Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;_6"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_173",NA,0.5,"Taxon13268","Salamanders","Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_173"
"Salamanders:Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;_16",NA,0.5,"Taxon13269","Salamanders","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium_sensu_stricto_1;_16"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;S-BQ2-57_soil_group;_77",NA,0.5,"Taxon13270","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;S-BQ2-57_soil_group;_77"
"Salamanders:Bacteria;Acidobacteriota;Subgroup_18;_122",NA,0.5,"Taxon13271","Salamanders","Bacteria;Acidobacteriota;Subgroup_18;_122"
"Salamanders:Bacteria;Firmicutes;Clostridia;Clostridia_or;Hungateiclostridiaceae;_30",NA,0.5,"Taxon13272","Salamanders","Bacteria;Firmicutes;Clostridia;Clostridia_or;Hungateiclostridiaceae;_30"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;_12",NA,0.5,"Taxon13273","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;_12"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;_70",NA,0.5,"Taxon13274","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;_70"
"Salamanders:Bacteria;Planctomycetota;_42",NA,0.5,"Taxon13275","Salamanders","Bacteria;Planctomycetota;_42"
"Salamanders:Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter;_4",NA,0.5,"Taxon13276","Salamanders","Bacteria;Gemmatimonadota;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae;Roseisolibacter;_4"
"Salamanders:Bacteria;Latescibacterota;_148",NA,0.5,"Taxon13277","Salamanders","Bacteria;Latescibacterota;_148"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;_13",NA,0.5,"Taxon13278","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;_13"
"Salamanders:Bacteria;Actinobacteriota;MB-A2-108;_48",NA,0.5,"Taxon13279","Salamanders","Bacteria;Actinobacteriota;MB-A2-108;_48"
"Salamanders:Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;_65",NA,0.5,"Taxon13280","Salamanders","Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta;_65"
"Salamanders:Bacteria;Acidobacteriota;Acidobacteriae;AKIW659;_7",NA,0.5,"Taxon13281","Salamanders","Bacteria;Acidobacteriota;Acidobacteriae;AKIW659;_7"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_324",NA,0.5,"Taxon13282","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_324"
"Salamanders:Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;_63",NA,0.5,"Taxon13283","Salamanders","Bacteria;Bdellovibrionota;Oligoflexia;0319-6G20;_63"
"Salamanders:Bacteria;Patescibacteria;Parcubacteria;_132",NA,0.5,"Taxon13284","Salamanders","Bacteria;Patescibacteria;Parcubacteria;_132"
"Salamanders:Bacteria;Latescibacterota;_149",NA,0.5,"Taxon13285","Salamanders","Bacteria;Latescibacterota;_149"
"Salamanders:Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;_8",NA,0.5,"Taxon13286","Salamanders","Bacteria;Planctomycetota;Planctomycetes;Isosphaerales;Isosphaeraceae;Tundrisphaera;_8"
"Salamanders:Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus;_1",NA,0.5,"Taxon13287","Salamanders","Bacteria;Firmicutes;Bacilli;Bacillales;Planococcaceae;Domibacillus;_1"
"Salamanders:Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;_1",NA,0.5,"Taxon13288","Salamanders","Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;_1"
"Salamanders:Bacteria;Elusimicrobiota;Elusimicrobia;Lineage_IV;_13",NA,0.5,"Taxon13289","Salamanders","Bacteria;Elusimicrobiota;Elusimicrobia;Lineage_IV;_13"
"Salamanders:Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;_28",NA,0.5,"Taxon13290","Salamanders","Bacteria;Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus;_28"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;_3",NA,0.5,"Taxon13291","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola;_3"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_174",NA,0.5,"Taxon13292","Salamanders","Bacteria;Chloroflexi;Anaerolineae;RBG-13-54-9;_174"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;_21",NA,0.5,"Taxon13293","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Diplorickettsiales;Diplorickettsiaceae;Aquicella;_21"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;_71",NA,0.5,"Taxon13294","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;_71"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;_41",NA,0.5,"Taxon13295","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;_41"
"Salamanders:Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;_18",NA,0.5,"Taxon13296","Salamanders","Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;_18"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;_10",NA,0.5,"Taxon13297","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;_10"
"Salamanders:Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_325",NA,0.5,"Taxon13298","Salamanders","Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;_325"
"Salamanders:Bacteria;WOR-1;_39",NA,0.5,"Taxon13299","Salamanders","Bacteria;WOR-1;_39"
"Salamanders:Bacteria;Margulisbacteria;_1",NA,0.5,"Taxon13300","Salamanders","Bacteria;Margulisbacteria;_1"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;_8",NA,0.5,"Taxon13301","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella;_8"
"Salamanders:Bacteria;Bacteroidota;SJA-28;_20",NA,0.5,"Taxon13302","Salamanders","Bacteria;Bacteroidota;SJA-28;_20"
"Salamanders:Bacteria;Verrucomicrobiota;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;_35",NA,0.5,"Taxon13303","Salamanders","Bacteria;Verrucomicrobiota;Verrucomicrobiae;Methylacidiphilales;Methylacidiphilaceae;_35"
"Salamanders:Bacteria;Chloroflexi;KD4-96;_103",NA,0.5,"Taxon13304","Salamanders","Bacteria;Chloroflexi;KD4-96;_103"
"Salamanders:Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;_7",NA,0.5,"Taxon13305","Salamanders","Bacteria;Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Mucilaginibacter;_7"
"Salamanders:Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_63",NA,0.5,"Taxon13306","Salamanders","Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria;_63"
"Salamanders:Bacteria;Verrucomicrobiota;Chlamydiae;LD1-PA32;_6",NA,0.5,"Taxon13307","Salamanders","Bacteria;Verrucomicrobiota;Chlamydiae;LD1-PA32;_6"
"Salamanders:Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_126",NA,0.5,"Taxon13308","Salamanders","Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae;Legionella;_126"
"Salamanders:Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;_13",NA,0.5,"Taxon13309","Salamanders","Bacteria;Myxococcota;Polyangia;Polyangiales;Phaselicystidaceae;Phaselicystis;_13"
